# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  166       6.404513813493e-10       1.285188022421e-13      -5.707337119571e-12       1.243434506785e-15       2.645171207770e-12       5.041107797274e-13      -2.969323064267e-15 
  167       6.441694925897e-10       1.271791865736e-13      -5.656347297969e-12       1.260140675582e-15       2.598817440369e-12       4.969537532823e-13      -2.904190601068e-15 
  168       6.478420253830e-10       1.258159928644e-13      -5.601752527340e-12       1.276985239384e-15       2.553528029388e-12       4.899266713422e-13      -2.839466646194e-15 
  169       6.514678541796e-10       1.244320757194e-13      -5.543542532577e-12       1.293968118690e-15       2.509288037892e-12       4.830291576583e-13      -2.775182957856e-15 
  170       6.550458355770e-10       1.230304080517e-13      -5.481709220582e-12       1.311089203426e-15       2.466079130496e-12       4.762604316410e-13      -2.711370508203e-15 
  171       6.585748080328e-10       1.216140825962e-13      -5.416246719491e-12       1.328348352451e-15       2.423879506319e-12       4.696192998628e-13      -2.648059455527e-15 
  172       6.620535915774e-10       1.201863134244e-13      -5.347151417904e-12       1.345745393062e-15       2.382663831930e-12       4.631041475605e-13      -2.585279116475e-15 
  173       6.654809875264e-10       1.187504374575e-13      -5.274422004105e-12       1.363280120501e-15       2.342403174294e-12       4.567129301374e-13      -2.523057938261e-15 
  174       6.688557781938e-10       1.173099159812e-13      -5.198059505294e-12       1.380952297456e-15       2.303064933724e-12       4.504431646667e-13      -2.461423470871e-15 
  175       6.721767266044e-10       1.158683361595e-13      -5.118067326810e-12       1.398761653568e-15       2.264612776826e-12       4.442919213928e-13      -2.400402339279e-15 
  176       6.754425762066e-10       1.144294125485e-13      -5.034451291356e-12       1.416707884932e-15       2.227006569449e-12       4.382558152347e-13      -2.340020215654e-15 
  177       6.786520505850e-10       1.129969886110e-13      -4.947219678228e-12       1.434790653609e-15       2.190202309631e-12       4.323309972883e-13      -2.280301791570e-15 
  178       6.818038531734e-10       1.115750382300e-13      -4.856383262539e-12       1.453009587122e-15       2.154152060549e-12       4.265131463285e-13      -2.221270750215e-15 
  179       6.848966669673e-10       1.101676672230e-13      -4.761955354447e-12       1.471364277967e-15       2.118803883465e-12       4.207974603121e-13      -2.162949738606e-15 
  180       6.879292420636e-10       1.087789669586e-13      -4.663950463686e-12       1.489854243733e-15       2.084112243393e-12       4.151796598134e-13      -2.105355759387e-15 
  181       6.909006666616e-10       1.074125590313e-13      -4.562380092528e-12       1.508478804970e-15       2.050070291101e-12       4.096591052751e-13      -2.048485994674e-15 
  182       6.938101171019e-10       1.060720172168e-13      -4.457256682959e-12       1.527237196641e-15       2.016680024357e-12       4.042359118014e-13      -1.992330799384e-15 
  183       6.966567720111e-10       1.047610130796e-13      -4.348594995242e-12       1.546128605990e-15       1.983942017539e-12       3.989099547548e-13      -1.936878136041e-15 
  184       6.994398123382e-10       1.034833169420e-13      -4.236412142077e-12       1.565152171910e-15       1.951855393147e-12       3.936808649861e-13      -1.882113530114e-15 
  185       7.021584213904e-10       1.022427988540e-13      -4.120727622763e-12       1.584306984295e-15       1.920417793333e-12       3.885480240644e-13      -1.828020025353e-15 
  186       7.048117848698e-10       1.010434295617e-13      -4.001563357365e-12       1.603592083403e-15       1.889625351420e-12       3.835105595061e-13      -1.774578139136e-15 
  187       7.073990909093e-10       9.988928147745e-14      -3.878943720872e-12       1.623006459215e-15       1.859472663419e-12       3.785673400053e-13      -1.721765817798e-15 
  188       7.099195301089e-10       9.878452964880e-14      -3.752895577362e-12       1.642549050794e-15       1.829952759558e-12       3.737169706629e-13      -1.669558391981e-15 
  189       7.123722955717e-10       9.773345272776e-14      -3.623448314166e-12       1.662218745647e-15       1.801057075798e-12       3.689577882168e-13      -1.617928531965e-15 
  190       7.147565829405e-10       9.674043394019e-14      -3.490633876027e-12       1.682014379081e-15       1.772775425358e-12       3.642878562710e-13      -1.566846203012e-15 
  191       7.170715904338e-10       9.580996205513e-14      -3.354486799266e-12       1.701934733564e-15       1.745095970235e-12       3.597049605258e-13      -1.516278620705e-15 
  192       7.193165188817e-10       9.494663235405e-14      -3.215044245944e-12       1.721978538086e-15       1.718005192724e-12       3.552066040073e-13      -1.466190206285e-15 
  193       7.214905717628e-10       9.415514760018e-14      -3.072346038026e-12       1.742144467516e-15       1.691487866944e-12       3.507900022972e-13      -1.416542541993e-15 
  194       7.235929552397e-10       9.344031900782e-14      -2.926434691538e-12       1.762431141966e-15       1.665527030354e-12       3.464520787619e-13      -1.367294326406e-15 
  195       7.256228781957e-10       9.280706721167e-14      -2.777355450738e-12       1.782837126144e-15       1.640103955280e-12       3.421894597832e-13      -1.318401329780e-15 
  196       7.275795522707e-10       9.226042323607e-14      -2.625156322274e-12       1.803360928718e-15       1.615198120432e-12       3.379984699870e-13      -1.269816349389e-15 
  197       7.294621918976e-10       9.180552946439e-14      -2.469888109346e-12       1.824001001677e-15       1.590787182430e-12       3.338751274737e-13      -1.221489164861e-15 
  198       7.312700143384e-10       9.144764060825e-14      -2.311604445871e-12       1.844755739686e-15       1.566846947320e-12       3.298151390475e-13      -1.173366493521e-15 
  199       7.330022397204e-10       9.119212467690e-14      -2.150361830646e-12       1.865623479448e-15       1.543351342102e-12       3.258138954461e-13      -1.125391945728e-15 
  200       7.346580910724e-10       9.104446394651e-14      -1.986219661508e-12       1.886602499064e-15       1.520272386247e-12       3.218664665705e-13      -1.077505980216e-15 
  201       7.362368517364e-10       9.100999276103e-14      -1.819237177226e-12       1.907691046903e-15       1.497585673279e-12       3.179685309822e-13      -1.029659744928e-15 
  202       7.377380420962e-10       9.109308804767e-14      -1.649463968683e-12       1.928887431839e-15       1.475287311097e-12       3.141192483038e-13      -9.818577941553e-16 
  203       7.391612555570e-10       9.129792278101e-14      -1.476948854988e-12       1.950189938230e-15       1.453378138206e-12       3.103185830366e-13      -9.341183401581e-16 
  204       7.405061025095e-10       9.162872414470e-14      -1.301742939698e-12       1.971596796442e-15       1.431858310304e-12       3.065663867383e-13      -8.864596383203e-16 
  205       7.417722105353e-10       9.208977372292e-14      -1.123899635833e-12       1.993106182290e-15       1.410727288092e-12       3.028623960137e-13      -8.388999835297e-16 
  206       7.429592246130e-10       9.268540769190e-14      -9.434746909070e-13       2.014716216489e-15       1.389983825073e-12       2.992062305060e-13      -7.914577065561e-16 
  207       7.440668073237e-10       9.342001701140e-14      -7.605262119467e-13       2.036424964100e-15       1.369625955368e-12       2.955973908874e-13      -7.441511704290e-16 
  208       7.450946390572e-10       9.429804761628e-14      -5.751146905178e-13       2.058230433975e-15       1.349650981513e-12       2.920352568503e-13      -6.969987668163e-16 
  209       7.460424182171e-10       9.532400060796e-14      -3.873030277471e-13       2.080130578205e-15       1.330055462276e-12       2.885190850981e-13      -6.500189124022e-16 
  210       7.469098614275e-10       9.650243244592e-14      -1.971565593463e-13       2.102123291568e-15       1.310835200454e-12       2.850480073360e-13      -6.032300452656e-16 
  211       7.476967037377e-10       9.783795513924e-14      -4.743080635565e-15       2.124206410974e-15       1.291985230685e-12       2.816210282624e-13      -5.566506212581e-16 
  212       7.484026988290e-10       9.933523643809e-14       1.898671284332e-13       2.146377714912e-15       1.273499807254e-12       2.782370235591e-13      -5.102991103825e-16 
  213       7.490276192197e-10       1.009990000252e-13       3.866012782527e-13       2.168634922897e-15       1.255372391899e-12       2.748947378829e-13      -4.641939931706e-16 
  214       7.495712564714e-10       1.028340257076e-13       5.853840445369e-13       2.190975694917e-15       1.237595641619e-12       2.715927828561e-13      -4.183537570619e-16 
  215       7.500334213946e-10       1.048451496076e-13       7.861375432975e-13       2.213397630881e-15       1.220161396477e-12       2.683296350578e-13      -3.727968927812e-16 
  216       7.504139442543e-10       1.070372643549e-13       9.887813058203e-13       2.235898270063e-15       1.203060667412e-12       2.651036340144e-13      -3.275418907176e-16 
  217       7.507126749760e-10       1.094153192777e-13       1.193232253642e-12       2.258475090551e-15       1.186283624042e-12       2.619129801909e-13      -2.826072373019e-16 
  218       7.509294833514e-10       1.119843205945e-13       1.399404673527e-12       2.281125508693e-15       1.169819582470e-12       2.587557329815e-13      -2.380114113853e-16 
  219       7.510642592443e-10       1.147493316052e-13       1.607210192442e-12       2.303846878544e-15       1.153656993094e-12       2.556298087010e-13      -1.937728806175e-16 
  220       7.511169127962e-10       1.177154728830e-13       1.816557752537e-12       2.326636491314e-15       1.137783428412e-12       2.525329785751e-13      -1.499100978248e-16 
  221       7.510873746322e-10       1.208879224659e-13       2.027353586116e-12       2.349491574810e-15       1.122185570828e-12       2.494628667320e-13      -1.064414973884e-16 
  222       7.509755960665e-10       1.242719160477e-13       2.239501190617e-12       2.372409292891e-15       1.106849200459e-12       2.464169481927e-13      -6.338549162271e-17 
  223       7.507815493088e-10       1.278727471702e-13       2.452901303590e-12       2.395386744905e-15       1.091759182942e-12       2.433925468624e-13      -2.076046715333e-17 
  224       7.505052462541e-10       1.316954063618e-13       2.667457124985e-12       2.418421089653e-15       1.076902397793e-12       2.403874929394e-13       2.141791791975e-17 
  225       7.501467957705e-10       1.357434723822e-13       2.883090408886e-12       2.441509927247e-15       1.062276757904e-12       2.374021462615e-13       6.314502809047e-17 
  226       7.497063504938e-10       1.400201500530e-13       3.099726358080e-12       2.464650940732e-15       1.047882746418e-12       2.344374991767e-13       1.044194967170e-16 
  227       7.491840888224e-10       1.445286242377e-13       3.317288457282e-12       2.487841773529e-15       1.033720523147e-12       2.314945283827e-13       1.452405847339e-16 
  228       7.485802151673e-10       1.492720591734e-13       3.535698460613e-12       2.511080029180e-15       1.019789919374e-12       2.285741944876e-13       1.856081907009e-16 
  229       7.478949602022e-10       1.542535978026e-13       3.754876379064e-12       2.534363271089e-15       1.006090432666e-12       2.256774415714e-13       2.255228608511e-16 
  230       7.471285811135e-10       1.594763611054e-13       3.974740467967e-12       2.557689022266e-15       9.926212216813e-13       2.228051967467e-13       2.649857991396e-16 
  231       7.462813618503e-10       1.649434474311e-13       4.195207214470e-12       2.581054765071e-15       9.793811009752e-13       2.199583697195e-13       3.039988772920e-16 
  232       7.453536133745e-10       1.706579318299e-13       4.416191325001e-12       2.604457940959e-15       9.663685358106e-13       2.171378523506e-13       3.425646448528e-16 
  233       7.443456739107e-10       1.766228653853e-13       4.637605712740e-12       2.627895950216e-15       9.535816369642e-13       2.143445182160e-13       3.806863392342e-16 
  234       7.432579091965e-10       1.828412745453e-13       4.859361485094e-12       2.651366151712e-15       9.410181555355e-13       2.115792221685e-13       4.183678957641e-16 
  235       7.420907127321e-10       1.893161604548e-13       5.081367931158e-12       2.674865862637e-15       9.286754777543e-13       2.088427998982e-13       4.556139577350e-16 
  236       7.408445060308e-10       1.960504982872e-13       5.303532509193e-12       2.698392358248e-15       9.165506197888e-13       2.061360674938e-13       4.924298864523e-16 
  237       7.395197388687e-10       2.030472365762e-13       5.525760834093e-12       2.721942871609e-15       9.046402225535e-13       2.034598210033e-13       5.288217712828e-16 
  238       7.381168895348e-10       2.103092965478e-13       5.747956664855e-12       2.745514593338e-15       8.929405465174e-13       2.008148359951e-13       5.647964397035e-16 
  239       7.366364650811e-10       2.178395714521e-13       5.970021892049e-12       2.769104671348e-15       8.814474665118e-13       1.982018671190e-13       6.003614673496e-16 
  240       7.350790015725e-10       2.256409258954e-13       6.191856525290e-12       2.792710210591e-15       8.701564665382e-13       1.956216476672e-13       6.355251880633e-16 
  241       7.334450643370e-10       2.337161951715e-13       6.413358680707e-12       2.816328272800e-15       8.590626345764e-13       1.930748891349e-13       6.702967039422e-16 
  242       7.317352482157e-10       2.420681845941e-13       6.634424568410e-12       2.839955876233e-15       8.481606573927e-13       1.905622807821e-13       7.046858953879e-16 
  243       7.299501778127e-10       2.506996688283e-13       6.854948479967e-12       2.863589995419e-15       8.374448153475e-13       1.880844891936e-13       7.387034311545e-16 
  244       7.280905077451e-10       2.596133912227e-13       7.074822775868e-12       2.887227560895e-15       8.269089772035e-13       1.856421578406e-13       7.723607783969e-16 
  245       7.261569228932e-10       2.688120631413e-13       7.293937872997e-12       2.910865458955e-15       8.165465949334e-13       1.832359066416e-13       8.056702127193e-16 
  246       7.241501386506e-10       2.782983632950e-13       7.512182232104e-12       2.934500531391e-15       8.063506985285e-13       1.808663315231e-13       8.386448282242e-16 
  247       7.220709011739e-10       2.880749370738e-13       7.729442345273e-12       2.958129575236e-15       7.963138908058e-13       1.785340039808e-13       8.712985475601e-16 
  248       7.199199876330e-10       2.981443958785e-13       7.945602723392e-12       2.981749342508e-15       7.864283422170e-13       1.762394706407e-13       9.036461319706e-16 
  249       7.176982064610e-10       3.085093164527e-13       8.160545883625e-12       3.005356539951e-15       7.766857856554e-13       1.739832528196e-13       9.357031913427e-16 
