# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2153       2.193768530746e-11       6.419430579098e-13      -3.973505144106e-14       0.000000000000e+00       2.532561947899e-16       5.053806010819e-17       5.608787544267e-18 
 2154       2.182202404074e-11       6.458794243699e-13      -3.386363398179e-14       0.000000000000e+00       2.527277105467e-16       5.009120642172e-17       5.645050217406e-18 
 2155       2.170655622606e-11       6.498457479722e-13      -2.838259735827e-14       0.000000000000e+00       2.522004932793e-16       4.964552266080e-17       5.680108069962e-18 
 2156       2.159130516541e-11       6.538397973548e-13      -2.329010910701e-14       0.000000000000e+00       2.516745397934e-16       4.920103770294e-17       5.714013895610e-18 
 2157       2.147629424452e-11       6.578593326780e-13      -1.858432688374e-14       0.000000000000e+00       2.511498468662e-16       4.875778051919e-17       5.746820693567e-18 
 2158       2.136154693296e-11       6.619021056146e-13      -1.426339845070e-14       0.000000000000e+00       2.506264112469e-16       4.831578017421e-17       5.778581668842e-18 
 2159       2.124708678422e-11       6.659658593402e-13      -1.032546166398e-14       0.000000000000e+00       2.501042296564e-16       4.787506582639e-17       5.809350232475e-18 
 2160       2.113293743581e-11       6.700483285231e-13      -6.768644460903e-15       0.000000000000e+00       2.495832987873e-16       4.743566672794e-17       5.839180001777e-18 
 2161       2.101912260935e-11       6.741472393144e-13      -3.591064847355e-15       0.000000000000e+00       2.490636153039e-16       4.699761222501e-17       5.868124800576e-18 
 2162       2.090566611068e-11       6.782603093382e-13      -7.908308851249e-16       0.000000000000e+00       2.485451758422e-16       4.656093175775e-17       5.896238659455e-18 
 2163       2.079259182995e-11       6.823852476815e-13       1.633959320742e-15       0.000000000000e+00       2.480279770099e-16       4.612565486049e-17       5.923575815996e-18 
 2164       2.067992374171e-11       6.865197548848e-13       3.685217634597e-15       0.000000000000e+00       2.475120153860e-16       4.569181116175e-17       5.950190715025e-18 
 2165       2.056768590500e-11       6.906615229314e-13       5.364865902844e-15       0.000000000000e+00       2.469972875212e-16       4.525943038441e-17       5.976138008846e-18 
 2166       2.045590246347e-11       6.948082352384e-13       6.674835966592e-15       0.000000000000e+00       2.464837899377e-16       4.482854234579e-17       6.001472557493e-18 
 2167       2.034459764545e-11       6.989575666461e-13       7.617069674307e-15       0.000000000000e+00       2.459715191290e-16       4.439917695775e-17       6.026249428963e-18 
 2168       2.023379576406e-11       7.031071834085e-13       8.193518894469e-15       0.000000000000e+00       2.454604715603e-16       4.397136422678e-17       6.050523899464e-18 
 2169       2.012352121730e-11       7.072547431832e-13       8.406145528221e-15       0.000000000000e+00       2.449506436679e-16       4.354513425413e-17       6.074351453655e-18 
 2170       2.001379848816e-11       7.113978950217e-13       8.256921522026e-15       0.000000000000e+00       2.444420318594e-16       4.312051723590e-17       6.097787784887e-18 
 2171       1.990465214468e-11       7.155342793593e-13       7.747828880318e-15       0.000000000000e+00       2.439346325140e-16       4.269754346312e-17       6.120888795448e-18 
 2172       1.979610684010e-11       7.196615280053e-13       6.880859678159e-15       0.000000000000e+00       2.434284419817e-16       4.227624332191e-17       6.143710596801e-18 
 2173       1.968818731289e-11       7.237772641330e-13       5.658016073886e-15       0.000000000000e+00       2.429234565841e-16       4.185664729351e-17       6.166309509830e-18 
 2174       1.958091838691e-11       7.278791022701e-13       4.081310321772e-15       0.000000000000e+00       2.424196726138e-16       4.143878595443e-17       6.188742065078e-18 
 2175       1.947432497147e-11       7.319646482885e-13       2.152764784675e-15       0.000000000000e+00       2.419170863344e-16       4.102268997653e-17       6.211065002993e-18 
 2176       1.936843206141e-11       7.360314993945e-13      -1.255880533104e-16       0.000000000000e+00       2.414156939809e-16       4.060839012716e-17       6.233335274168e-18 
 2177       1.926326473726e-11       7.400772441189e-13      -2.751705574193e-15       0.000000000000e+00       2.409154917589e-16       4.019591726919e-17       6.255610039581e-18 
 2178       1.915884816525e-11       7.440994623072e-13      -5.723535013439e-15       0.000000000000e+00       2.404164758455e-16       3.978530236119e-17       6.277946670842e-18 
 2179       1.905520759748e-11       7.480957251096e-13      -9.039013447311e-15       0.000000000000e+00       2.399186423884e-16       3.937657645749e-17       6.300402750431e-18 
 2180       1.895236837197e-11       7.520635949709e-13      -1.269606778022e-14       0.000000000000e+00       2.394219875063e-16       3.896977070829e-17       6.323036071942e-18 
 2181       1.885035591278e-11       7.560006256212e-13      -1.669261473208e-14       0.000000000000e+00       2.389265072890e-16       3.856491635974e-17       6.345904640322e-18 
 2182       1.874919294116e-11       7.599045480332e-13      -2.102599590620e-14       0.000000000000e+00       2.384321980348e-16       3.816204396179e-17       6.369055323680e-18 
 2183       1.864889108838e-11       7.637738296799e-13      -2.569127887597e-14       0.000000000000e+00       2.379390569672e-16       3.776118098544e-17       6.392489724994e-18 
 2184       1.854945922685e-11       7.676071190095e-13      -3.068294467490e-14       0.000000000000e+00       2.374470815233e-16       3.736235418969e-17       6.416198081918e-18 
 2185       1.845090625393e-11       7.714030598132e-13      -3.599545165425e-14       0.000000000000e+00       2.369562691160e-16       3.696559041245e-17       6.440170594383e-18 
 2186       1.835324109196e-11       7.751602912196e-13      -4.162323545616e-14       0.000000000000e+00       2.364666171342e-16       3.657091657064e-17       6.464397424553e-18 
 2187       1.825647268831e-11       7.788774476899e-13      -4.756070898677e-14       0.000000000000e+00       2.359781229428e-16       3.617835966027e-17       6.488868696785e-18 
 2188       1.816061001539e-11       7.825531590124e-13      -5.380226238931e-14       0.000000000000e+00       2.354907838824e-16       3.578794675653e-17       6.513574497581e-18 
 2189       1.806566207066e-11       7.861860502977e-13      -6.034226301726e-14       0.000000000000e+00       2.350045972696e-16       3.539970501384e-17       6.538504875546e-18 
 2190       1.797163787670e-11       7.897747419727e-13      -6.717505540742e-14       0.000000000000e+00       2.345195603967e-16       3.501366166597e-17       6.563649841344e-18 
 2191       1.787854648117e-11       7.933178497765e-13      -7.429496125304e-14       0.000000000000e+00       2.340356705317e-16       3.462984402610e-17       6.588999367654e-18 
 2192       1.778639695691e-11       7.968139847540e-13      -8.169627937695e-14       0.000000000000e+00       2.335529249184e-16       3.424827948693e-17       6.614543389125e-18 
 2193       1.769519840191e-11       8.002617532516e-13      -8.937328570465e-14       0.000000000000e+00       2.330713207763e-16       3.386899552071e-17       6.640271802337e-18 
 2194       1.760495993935e-11       8.036597569117e-13      -9.732023323745e-14       0.000000000000e+00       2.325908553005e-16       3.349201967938e-17       6.666174465748e-18 
 2195       1.751569071763e-11       8.070065926671e-13      -1.055313520255e-13       0.000000000000e+00       2.321115256619e-16       3.311737959460e-17       6.692241199659e-18 
 2196       1.742739991041e-11       8.103008527367e-13      -1.140008491412e-13       0.000000000000e+00       2.316333290067e-16       3.274510297790e-17       6.718461786166e-18 
 2197       1.734009671659e-11       8.135411246191e-13      -1.227229086518e-13       0.000000000000e+00       2.311562624568e-16       3.237521762067e-17       6.744825969116e-18 
 2198       1.725379036040e-11       8.167259910884e-13      -1.316916915929e-13       0.000000000000e+00       2.306803231097e-16       3.200775139433e-17       6.771323454064e-18 
 2199       1.716849009137e-11       8.198540301885e-13      -1.409013359416e-13       0.000000000000e+00       2.302055080384e-16       3.164273225036e-17       6.797943908230e-18 
 2200       1.708420518437e-11       8.229238152281e-13      -1.503459565893e-13       0.000000000000e+00       2.297318142910e-16       3.128018822041e-17       6.824676960453e-18 
 2201       1.700094493967e-11       8.259339147751e-13      -1.600196453152e-13       0.000000000000e+00       2.292592388915e-16       3.092014741635e-17       6.851512201148e-18 
 2202       1.691871868291e-11       8.288828926521e-13      -1.699164707591e-13       0.000000000000e+00       2.287877788390e-16       3.056263803038e-17       6.878439182263e-18 
 2203       1.683753576517e-11       8.317693079302e-13      -1.800304783945e-13       0.000000000000e+00       2.283174311079e-16       3.020768833512e-17       6.905447417234e-18 
 2204       1.675740556297e-11       8.345917149249e-13      -1.903556905022e-13       0.000000000000e+00       2.278481926482e-16       2.985532668365e-17       6.932526380943e-18 
 2205       1.667833747829e-11       8.373486631900e-13      -2.008861061426e-13       0.000000000000e+00       2.273800603848e-16       2.950558150964e-17       6.959665509670e-18 
 2206       1.660034093864e-11       8.400386975129e-13      -2.116157011296e-13       0.000000000000e+00       2.269130312182e-16       2.915848132740e-17       6.986854201055e-18 
 2207       1.652342539704e-11       8.426603579090e-13      -2.225384280034e-13       0.000000000000e+00       2.264471020239e-16       2.881405473198e-17       7.014081814047e-18 
 2208       1.644760033206e-11       8.452121796169e-13      -2.336482160035e-13       0.000000000000e+00       2.259822696525e-16       2.847233039923e-17       7.041337668868e-18 
 2209       1.637287524783e-11       8.476926930930e-13      -2.449389710418e-13       0.000000000000e+00       2.255185309301e-16       2.813333708591e-17       7.068611046963e-18 
 2210       1.629925967412e-11       8.501004240062e-13      -2.564045756760e-13       0.000000000000e+00       2.250558826576e-16       2.779710362978e-17       7.095891190959e-18 
 2211       1.622676316628e-11       8.524338932327e-13      -2.680388890825e-13       0.000000000000e+00       2.245943216109e-16       2.746365894962e-17       7.123167304620e-18 
 2212       1.615539530535e-11       8.546916168510e-13      -2.798357470296e-13       0.000000000000e+00       2.241338445413e-16       2.713303204538e-17       7.150428552803e-18 
 2213       1.608516569803e-11       8.568721061365e-13      -2.917889618506e-13       0.000000000000e+00       2.236744481748e-16       2.680525199823e-17       7.177664061417e-18 
 2214       1.601608397672e-11       8.589738675564e-13      -3.038923224168e-13       0.000000000000e+00       2.232161292124e-16       2.648034797066e-17       7.204862917374e-18 
 2215       1.594815979956e-11       8.609954027643e-13      -3.161395941107e-13       0.000000000000e+00       2.227588843302e-16       2.615834920654e-17       7.232014168550e-18 
 2216       1.588140285044e-11       8.629352085951e-13      -3.285245187991e-13       0.000000000000e+00       2.223027101791e-16       2.583928503121e-17       7.259106823737e-18 
 2217       1.581582283903e-11       8.647917770601e-13      -3.410408148065e-13       0.000000000000e+00       2.218476033847e-16       2.552318485158e-17       7.286129852603e-18 
 2218       1.575142950080e-11       8.665635953411e-13      -3.536821768877e-13       0.000000000000e+00       2.213935605479e-16       2.521007815618e-17       7.313072185646e-18 
 2219       1.568823259706e-11       8.682491457858e-13      -3.664422762011e-13       0.000000000000e+00       2.209405782438e-16       2.489999451528e-17       7.339922714149e-18 
 2220       1.562624191496e-11       8.698469059025e-13      -3.793147602821e-13       0.000000000000e+00       2.204886530227e-16       2.459296358093e-17       7.366670290140e-18 
 2221       1.556546451693e-11       8.713556051395e-13      -3.922933617501e-13       0.000000000000e+00       2.200377816155e-16       2.428901021407e-17       7.393296860312e-18 
 2222       1.550589646905e-11       8.727749970860e-13      -4.053722252677e-13       0.000000000000e+00       2.195879615532e-16       2.398813983040e-17       7.419756818433e-18 
 2223       1.544753105817e-11       8.741050923508e-13      -4.185455826830e-13       0.000000000000e+00       2.191391905515e-16       2.369035295808e-17       7.445997516750e-18 
 2224       1.539036153759e-11       8.753459022410e-13      -4.318076444671e-13       0.000000000000e+00       2.186914663053e-16       2.339565010189e-17       7.471966119460e-18 
 2225       1.533438112697e-11       8.764974387624e-13      -4.451525996898e-13       0.000000000000e+00       2.182447864886e-16       2.310403174326e-17       7.497609602490e-18 
 2226       1.527958301229e-11       8.775597146210e-13      -4.585746159952e-13       0.000000000000e+00       2.177991487541e-16       2.281549834018e-17       7.522874753295e-18 
 2227       1.522596034586e-11       8.785327432240e-13      -4.720678395777e-13       0.000000000000e+00       2.173545507339e-16       2.253005032717e-17       7.547708170640e-18 
 2228       1.517350624622e-11       8.794165386805e-13      -4.856263951575e-13       0.000000000000e+00       2.169109900387e-16       2.224768811528e-17       7.572056264393e-18 
 2229       1.512221379812e-11       8.802111158027e-13      -4.992443859565e-13       0.000000000000e+00       2.164684642586e-16       2.196841209200e-17       7.595865255313e-18 
 2230       1.507207605248e-11       8.809164901074e-13      -5.129158936741e-13       0.000000000000e+00       2.160269709621e-16       2.169222262129e-17       7.619081174840e-18 
 2231       1.502308602637e-11       8.815326778161e-13      -5.266349784629e-13       0.000000000000e+00       2.155865076970e-16       2.141912004348e-17       7.641649864883e-18 
 2232       1.497523670292e-11       8.820596958568e-13      -5.403956789045e-13       0.000000000000e+00       2.151470719896e-16       2.114910467526e-17       7.663516977611e-18 
 2233       1.492852103132e-11       8.824975618649e-13      -5.541920119851e-13       0.000000000000e+00       2.147086613454e-16       2.088217680966e-17       7.684627975239e-18 
 2234       1.488293192676e-11       8.828462941838e-13      -5.680179730715e-13       0.000000000000e+00       2.142712732482e-16       2.061833671599e-17       7.704928129820e-18 
 2235       1.483846227040e-11       8.831059118665e-13      -5.818675358867e-13       0.000000000000e+00       2.138349051611e-16       2.035758463980e-17       7.724362523034e-18 
 2236       1.479510490931e-11       8.832764346763e-13      -5.957346524856e-13       0.000000000000e+00       2.133995545256e-16       2.009992080287e-17       7.742876045976e-18 
 2237       1.475285265644e-11       8.833578830879e-13      -6.096132532310e-13       0.000000000000e+00       2.129652187619e-16       1.984534540316e-17       7.760413398944e-18 
 2238       1.471169829060e-11       8.833502782884e-13      -6.234972467692e-13       0.000000000000e+00       2.125318952690e-16       1.959385861477e-17       7.776919091233e-18 
 2239       1.467163455637e-11       8.832536421784e-13      -6.373805200057e-13       0.000000000000e+00       2.120995814246e-16       1.934546058790e-17       7.792337440917e-18 
 2240       1.463265416410e-11       8.830679973732e-13      -6.512569380810e-13       0.000000000000e+00       2.116682745849e-16       1.910015144882e-17       7.806612574647e-18 
 2241       1.459474978985e-11       8.827933672033e-13      -6.651203443466e-13       0.000000000000e+00       2.112379720846e-16       1.885793129985e-17       7.819688427430e-18 
 2242       1.455791407536e-11       8.824297757161e-13      -6.789645603404e-13       0.000000000000e+00       2.108086712371e-16       1.861880021930e-17       7.831508742427e-18 
 2243       1.452213962800e-11       8.819772476763e-13      -6.927833857625e-13       0.000000000000e+00       2.103803693343e-16       1.838275826143e-17       7.842017070738e-18 
 2244       1.448741902072e-11       8.814358085676e-13      -7.065705984513e-13       0.000000000000e+00       2.099530636466e-16       1.814980545644e-17       7.851156771190e-18 
 2245       1.445374479203e-11       8.808054845930e-13      -7.203199543588e-13       0.000000000000e+00       2.095267514229e-16       1.791994181042e-17       7.858871010132e-18 
 2246       1.442110944595e-11       8.800863026766e-13      -7.340251875268e-13       0.000000000000e+00       2.091014298904e-16       1.769316730529e-17       7.865102761215e-18 
 2247       1.438950545195e-11       8.792782904639e-13      -7.476800100623e-13       0.000000000000e+00       2.086770962550e-16       1.746948189883e-17       7.869794805189e-18 
 2248       1.435892524494e-11       8.783814763233e-13      -7.612781121135e-13       0.000000000000e+00       2.082537477005e-16       1.724888552455e-17       7.872889729691e-18 
 2249       1.432936122521e-11       8.773958893471e-13      -7.748131618454e-13       0.000000000000e+00       2.078313813897e-16       1.703137809174e-17       7.874329929030e-18 
 2250       1.430080575839e-11       8.763215593523e-13      -7.882788054156e-13       0.000000000000e+00       2.074099944630e-16       1.681695948539e-17       7.874057603979e-18 
 2251       1.427325117540e-11       8.751585168819e-13      -8.016686669501e-13       0.000000000000e+00       2.069895840398e-16       1.660562956616e-17       7.872014761566e-18 
 2252       1.424668977244e-11       8.739067932056e-13      -8.149763485191e-13       0.000000000000e+00       2.065701472172e-16       1.639738817033e-17       7.868143214859e-18 
 2253       1.422111381092e-11       8.725664203214e-13      -8.281954301125e-13       0.000000000000e+00       2.061516810708e-16       1.619223510982e-17       7.862384582759e-18 
 2254       1.419651551742e-11       8.711374309559e-13      -8.413194696162e-13       0.000000000000e+00       2.057341826544e-16       1.599017017206e-17       7.854680289785e-18 
 2255       1.417288708365e-11       8.696198585659e-13      -8.543420027872e-13       0.000000000000e+00       2.053176490000e-16       1.579119312005e-17       7.844971565869e-18 
 2256       1.415022066644e-11       8.680137373391e-13      -8.672565432299e-13       0.000000000000e+00       2.049020771176e-16       1.559530369225e-17       7.833199446139e-18 
 2257       1.412850838764e-11       8.663191021956e-13      -8.800565823714e-13       0.000000000000e+00       2.044874639954e-16       1.540250160261e-17       7.819304770713e-18 
 2258       1.410774233413e-11       8.645359887882e-13      -8.927355894376e-13       0.000000000000e+00       2.040738065997e-16       1.521278654046e-17       7.803228184485e-18 
 2259       1.408791455775e-11       8.626644335041e-13      -9.052870114289e-13       0.000000000000e+00       2.036611018749e-16       1.502615817054e-17       7.784910136916e-18 
 2260       1.406901579900e-11       8.607046554539e-13      -9.177048859168e-13       0.000000000000e+00       2.032493469227e-16       1.484261588528e-17       7.764309244044e-18 
 2261       1.405103164910e-11       8.586576037267e-13      -9.299856838211e-13       0.000000000000e+00       2.028385395408e-16       1.466215806012e-17       7.741457504940e-18 
 2262       1.403394636300e-11       8.565244136819e-13      -9.421264785217e-13       0.000000000000e+00       2.024286776880e-16       1.448478279333e-17       7.716405442522e-18 
 2263       1.401774413329e-11       8.543062252888e-13      -9.541243341117e-13       0.000000000000e+00       2.020197593046e-16       1.431048815314e-17       7.689203774027e-18 
 2264       1.400240909012e-11       8.520041831312e-13      -9.659763053879e-13       0.000000000000e+00       2.016117823128e-16       1.413927217769e-17       7.659903411233e-18 
 2265       1.398792530120e-11       8.496194364133e-13      -9.776794378405e-13       0.000000000000e+00       2.012047446162e-16       1.397113287503e-17       7.628555460680e-18 
 2266       1.397427677165e-11       8.471531389645e-13      -9.892307676435e-13       0.000000000000e+00       2.007986441005e-16       1.380606822305e-17       7.595211223891e-18 
 2267       1.396144744397e-11       8.446064492448e-13      -1.000627321645e-12       0.000000000000e+00       2.003934786328e-16       1.364407616942e-17       7.559922197589e-18 
 2268       1.394942119794e-11       8.419805303506e-13      -1.011866117356e-12       0.000000000000e+00       1.999892460618e-16       1.348515463159e-17       7.522740073924e-18 
 2269       1.393818185059e-11       8.392765500194e-13      -1.022944162945e-12       0.000000000000e+00       1.995859442179e-16       1.332930149671e-17       7.483716740683e-18 
 2270       1.392771315610e-11       8.364956806352e-13      -1.033858457220e-12       0.000000000000e+00       1.991835709131e-16       1.317651462163e-17       7.442904281523e-18 
 2271       1.391799880573e-11       8.336390992344e-13      -1.044605989627e-12       0.000000000000e+00       1.987821239409e-16       1.302679183281e-17       7.400354976180e-18 
 2272       1.390902242774e-11       8.307079875102e-13      -1.055183740235e-12       0.000000000000e+00       1.983816010762e-16       1.288013092631e-17       7.356121300697e-18 
 2273       1.390076758736e-11       8.277035318186e-13      -1.065588679730e-12       0.000000000000e+00       1.979820000758e-16       1.273652966773e-17       7.310255927640e-18 
 2274       1.389321778666e-11       8.246269231834e-13      -1.075817769400e-12       0.000000000000e+00       1.975833186775e-16       1.259598579219e-17       7.262811726322e-18 
 2275       1.388635646453e-11       8.214793573015e-13      -1.085867961130e-12       0.000000000000e+00       1.971855546008e-16       1.245849700426e-17       7.213841763021e-18 
 2276       1.388016699657e-11       8.182620345486e-13      -1.095736197390e-12       0.000000000000e+00       1.967887055467e-16       1.232406097795e-17       7.163399301198e-18 
 2277       1.387463269506e-11       8.149761599837e-13      -1.105419411225e-12       0.000000000000e+00       1.963927691974e-16       1.219267535663e-17       7.111537801725e-18 
 2278       1.386973680884e-11       8.116229433554e-13      -1.114914526245e-12       0.000000000000e+00       1.959977432167e-16       1.206433775303e-17       7.058310923097e-18 
 2279       1.386546252327e-11       8.082035991062e-13      -1.124218456618e-12       0.000000000000e+00       1.956036252495e-16       1.193904574916e-17       7.003772521658e-18 
 2280       1.386179296015e-11       8.047193463788e-13      -1.133328107055e-12       0.000000000000e+00       1.952104129222e-16       1.181679689628e-17       6.947976651817e-18 
 2281       1.385871117767e-11       8.011714090206e-13      -1.142240372804e-12       0.000000000000e+00       1.948181038425e-16       1.169758871489e-17       6.890977566274e-18 
 2282       1.385620017028e-11       7.975610155894e-13      -1.150952139640e-12       0.000000000000e+00       1.944266955993e-16       1.158141869463e-17       6.832829716236e-18 
 2283       1.385424286870e-11       7.938893993586e-13      -1.159460283855e-12       0.000000000000e+00       1.940361857628e-16       1.146828429428e-17       6.773587751637e-18 
 2284       1.385282213978e-11       7.901577983227e-13      -1.167761672244e-12       0.000000000000e+00       1.936465718845e-16       1.135818294170e-17       6.713306521361e-18 
 2285       1.385192078645e-11       7.863674552022e-13      -1.175853162101e-12       0.000000000000e+00       1.932578514968e-16       1.125111203381e-17       6.652041073463e-18 
 2286       1.385152154767e-11       7.825196174494e-13      -1.183731601208e-12       0.000000000000e+00       1.928700221137e-16       1.114706893652e-17       6.589846655385e-18 
 2287       1.385160709834e-11       7.786155372532e-13      -1.191393827822e-12       0.000000000000e+00       1.924830812301e-16       1.104605098470e-17       6.526778714181e-18 
 2288       1.385216004923e-11       7.746564715449e-13      -1.198836670667e-12       0.000000000000e+00       1.920970263221e-16       1.094805548213e-17       6.462892896735e-18 
 2289       1.385316294690e-11       7.706436820032e-13      -1.206056948925e-12       0.000000000000e+00       1.917118548468e-16       1.085307970148e-17       6.398245049981e-18 
 2290       1.385459827363e-11       7.665784350595e-13      -1.213051472224e-12       0.000000000000e+00       1.913275642424e-16       1.076112088426e-17       6.332891221126e-18 
 2291       1.385644844739e-11       7.624620019032e-13      -1.219817040632e-12       0.000000000000e+00       1.909441519284e-16       1.067217624074e-17       6.266887657868e-18 
 2292       1.385869582171e-11       7.582956584875e-13      -1.226350444643e-12       0.000000000000e+00       1.905616153050e-16       1.058624294997e-17       6.200290808616e-18 
 2293       1.386132268564e-11       7.540806855338e-13      -1.232648465169e-12       0.000000000000e+00       1.901799517535e-16       1.050331815970e-17       6.133157322713e-18 
 2294       1.386431126366e-11       7.498183685379e-13      -1.238707873529e-12       0.000000000000e+00       1.897991586363e-16       1.042339898634e-17       6.065544050654e-18 
 2295       1.386764371563e-11       7.455099977746e-13      -1.244525431442e-12       0.000000000000e+00       1.894192332966e-16       1.034648251491e-17       5.997508044307e-18 
 2296       1.387130213673e-11       7.411568683035e-13      -1.250097891014e-12       0.000000000000e+00       1.890401730586e-16       1.027256579905e-17       5.929106557134e-18 
 2297       1.387526855734e-11       7.367602799742e-13      -1.255421994730e-12       0.000000000000e+00       1.886619752273e-16       1.020164586090e-17       5.860397044412e-18 
 2298       1.387952494300e-11       7.323215374313e-13      -1.260494475443e-12       0.000000000000e+00       1.882846370888e-16       1.013371969112e-17       5.791437163451e-18 
 2299       1.388405376734e-11       7.278419752085e-13      -1.265312750748e-12       0.000000000000e+00       1.879081560663e-16       1.006878160279e-17       5.722282392763e-18 
 2300       1.388883973495e-11       7.233230331738e-13      -1.269877010948e-12       0.000000000000e+00       1.875325301905e-16       1.000681527491e-17       5.652978872555e-18 
 2301       1.389386806932e-11       7.187661815750e-13      -1.274188144365e-12       0.000000000000e+00       1.871577576326e-16       9.947801658154e-18       5.583570519081e-18 
 2302       1.389912394081e-11       7.141728960011e-13      -1.278247044170e-12       0.000000000000e+00       1.867838365475e-16       9.891721616189e-18       5.514101401724e-18 
 2303       1.390459246655e-11       7.095446573880e-13      -1.282054608388e-12       0.000000000000e+00       1.864107650745e-16       9.838555925588e-18       5.444615743159e-18 
 2304       1.391025871043e-11       7.048829520244e-13      -1.285611739907e-12       0.000000000000e+00       1.860385413367e-16       9.788285275717e-18       5.375157919521e-18 
 2305       1.391610768301e-11       7.001892715577e-13      -1.288919346479e-12       0.000000000000e+00       1.856671634411e-16       9.740890268635e-18       5.305772460572e-18 
 2306       1.392212434146e-11       6.954651129999e-13      -1.291978340731e-12       0.000000000000e+00       1.852966294789e-16       9.696351418992e-18       5.236504049866e-18 
 2307       1.392829358952e-11       6.907119787336e-13      -1.294789640166e-12       0.000000000000e+00       1.849269375249e-16       9.654649153927e-18       5.167397524915e-18 
 2308       1.393460027743e-11       6.859313765174e-13      -1.297354167174e-12       0.000000000000e+00       1.845580856381e-16       9.615763812966e-18       5.098497877359e-18 
 2309       1.394102920187e-11       6.811248194923e-13      -1.299672849033e-12       0.000000000000e+00       1.841900718614e-16       9.579675647918e-18       5.029850253125e-18 
 2310       1.394756510592e-11       6.762938261875e-13      -1.301746617919e-12       0.000000000000e+00       1.838228942213e-16       9.546364822778e-18       4.961499952604e-18 
 2311       1.395419267897e-11       6.714399205259e-13      -1.303576410909e-12       0.000000000000e+00       1.834565507285e-16       9.515811413619e-18       4.893492430805e-18 
 2312       1.396089655669e-11       6.665646318304e-13      -1.305163169989e-12       0.000000000000e+00       1.830910393772e-16       9.487995408493e-18       4.825873297533e-18 
 2313       1.396766132096e-11       6.616694948295e-13      -1.306507842059e-12       0.000000000000e+00       1.827263581457e-16       9.462896707328e-18       4.758688317547e-18 
 2314       1.397447149980e-11       6.567560496635e-13      -1.307611378938e-12       0.000000000000e+00       1.823625049959e-16       9.440495121826e-18       4.691983410731e-18 
 2315       1.398131156735e-11       6.518258418898e-13      -1.308474737370e-12       0.000000000000e+00       1.819994778736e-16       9.420770375364e-18       4.625804652256e-18 
 2316       1.398816594375e-11       6.468804224895e-13      -1.309098879034e-12       0.000000000000e+00       1.816372747081e-16       9.403702102884e-18       4.560198272752e-18 
 2317       1.399501899515e-11       6.419213478726e-13      -1.309484770543e-12       0.000000000000e+00       1.812758934127e-16       9.389269850799e-18       4.495210658470e-18 
 2318       1.400185503360e-11       6.369501798845e-13      -1.309633383455e-12       0.000000000000e+00       1.809153318842e-16       9.377453076889e-18       4.430888351451e-18 
 2319       1.400865831702e-11       6.319684858114e-13      -1.309545694278e-12       0.000000000000e+00       1.805555880033e-16       9.368231150194e-18       4.367278049689e-18 
 2320       1.401541304913e-11       6.269778383862e-13      -1.309222684476e-12       0.000000000000e+00       1.801966596341e-16       9.361583350917e-18       4.304426607302e-18 
 2321       1.402210337939e-11       6.219798157948e-13      -1.308665340470e-12       0.000000000000e+00       1.798385446246e-16       9.357488870323e-18       4.242381034693e-18 
 2322       1.402871340294e-11       6.169760016816e-13      -1.307874653654e-12       0.000000000000e+00       1.794812408061e-16       9.355926810631e-18       4.181188498723e-18 
 2323       1.403522716056e-11       6.119679851553e-13      -1.306851620391e-12       0.000000000000e+00       1.791247459937e-16       9.356876184917e-18       4.120896322869e-18 
 2324       1.404162863859e-11       6.069573607952e-13      -1.305597242024e-12       0.000000000000e+00       1.787690579861e-16       9.360315917008e-18       4.061551987399e-18 
 2325       1.404790176888e-11       6.019457286567e-13      -1.304112524882e-12       0.000000000000e+00       1.784141745655e-16       9.366224841385e-18       4.003203129531e-18 
 2326       1.405403042875e-11       5.969346942772e-13      -1.302398480282e-12       0.000000000000e+00       1.780600934976e-16       9.374581703076e-18       3.945897543605e-18 
 2327       1.405999844089e-11       5.919258686822e-13      -1.300456124542e-12       0.000000000000e+00       1.777068125315e-16       9.385365157556e-18       3.889683181245e-18 
 2328       1.406578957333e-11       5.869208683912e-13      -1.298286478978e-12       0.000000000000e+00       1.773543294000e-16       9.398553770645e-18       3.834608151529e-18 
 2329       1.407138753938e-11       5.819213154230e-13      -1.295890569918e-12       0.000000000000e+00       1.770026418193e-16       9.414126018406e-18       3.780720721153e-18 
 2330       1.407677599757e-11       5.769288373025e-13      -1.293269428703e-12       0.000000000000e+00       1.766517474890e-16       9.432060287042e-18       3.728069314597e-18 
 2331       1.408193855159e-11       5.719450670657e-13      -1.290424091694e-12       0.000000000000e+00       1.763016440921e-16       9.452334872793e-18       3.676702514294e-18 
 2332       1.408685875024e-11       5.669716432661e-13      -1.287355600278e-12       0.000000000000e+00       1.759523292949e-16       9.474927981838e-18       3.626669060794e-18 
